10000 4 0
8116     1573	1132	1131	2147
8117     1681	1043	2088	431
8118     850	2165	2697	2303
8119     1838	1225	1363	2557
8120     2050	1402	2051	2052
8121     2632	2203	2279	2087
8122     2153	2533	2493	1107
8123     2234	2150	2027	2009
8124     1103	1537	1105	1607
8125     2304	2227	2263	2493
8126     2047	905	906	383
8127     2320	356	2687	2469
8128     2497	2499	1764	2164
8129     1885	874	1863	87
8130     1709	427	1324	2126
8131     1400	2013	2252	1119
8132     899	2513	2679	732
8133     2240	2022	2323	2324
8134     2353	526	2179	1534
8135     2274	2671	2511	457
8136     2254	1804	2052	1402
8137     964	1359	1453	2734
8138     1047	1046	2201	1605
8139     328	447	2668	449
8140     1649	1906	2525	1900
8141     1495	2394	1815	2592
8142     2383	149	2703	410
8143     1207	1013	2565	2588
8144     2724	2184	2183	2436
8145     1800	2478	2385	1171
8146     2317	2451	286	773
8147     2415	2431	1110	1435
8148     2286	510	843	1922
8149     2135	2134	2697	2303
8150     2386	1439	2620	1926
8151     1747	1610	1748	2464
8152     212	211	2577	1579
8153     2410	837	1990	1633
8154     2251	2734	2330	2381
8155     1360	1635	2281	1156
8156     1598	2268	2688	2344
8157     34		36	2671	35
8158     229	1641	1076	2686
8159     2067	584	357	812
8160     2713	657	514	549
8161     799	2324	2065	2277
8162     996	1861	2584	893
8163     433	1301	287	2720
8164     745	2213	680	2683
8165     894	2258	1507	2541
8166     1375	758	2682	232
8167     2133	2132	972	92
8168     2010	243	2009	2150
8169     2282	1700	129	1504
8170     439	1286	2341	2617
8171     893	461	891	2149
8172     2299	1201	2650	2651
8173     1390	2115	2368	1314
8174     2231	2257	498	2728
8175     2675	2163	1891	2313
8176     683	483	2063	2530
8177     1171	980	982	2611
8178     2163	2074	2522	2162
8179     2656	724	761	1666
8180     2714	2443	2444	759
8181     635	634	1717	1961
8182     2324	2707	2022	2323
8183     2036	2039	992	2037
8184     1176	1011	1175	2259
8185     833	1745	2673	2064
8186     1580	2089	2542	2407
8187     1400	2252	2015	2416
8188     1494	2321	169	2379
8189     1871	1768	1844	2186
8190     1925	1411	1988	1188
8191     1352	1381	1382	1857
8192     2216	1079	1078	1080
8193     1624	917	1375	232
8194     278	2215	2210	2214
8195     2272	382	2654	1618
8196     335	336	337	470
8197     2540	2003	978	53
8198     931	2704	186	2283
8199     2372	1589	1923	1812
8200     2207	82	776	1590
8201     2380	1031	970	784
8202     2283	1951	2331	954
8203     965	2515	2348	2496
8204     1030	2080	2349	2081
8205     173	2148	1753	1572
8206     2525	2319	2526	2312
8207     250	1187	2049	1988
8208     2395	2231	763	497
8209     2127	1081	2384	1149
8210     1486	650	2230	2340
8211     1954	2086	2707	2323
8212     2128	2138	2049	2129
8213     148	2458	2023	2578
8214     2039	2551	2707	2022
8215     1301	432	1362	2359
8216     2086	1954	109	890
8217     1920	360	1032	2600
8218     653	652	1201	2432
8219     2463	181	426	2464
8220     475	2401	2406	2530
8221     986	30	985	28
8222     2202	26	25	2248
8223     2672	2096	2518	1493
8224     1642	1135	1775	1706
8225     2673	1239	1256	1313
8226     1090	1823	454	1822
8227     2437	1991	2442	1319
8228     2027	2289	2651	2273
8229     1320	1836	1837	2587
8230     1917	1201	976	2650
8231     2615	1466	187	1465
8232     2317	2318	2321	1494
8233     997	1806	2168	2186
8234     914	913	882	880
8235     327	328	1419	1421
8236     902	1584	967	2348
8237     305	852	148	2456
8238     2513	2679	1642	899
8239     1871	1844	1807	2186
8240     407	500	1621	610
8241     696	2641	695	2426
8242     901	2514	900	218
8243     2362	581	2547	2548
8244     2568	2334	2268	2335
8245     1686	1255	2277	1041
8246     304	303	440	2608
8247     91		90	1168	1938
8248     149	831	2578	148
8249     2201	2306	1510	2402
8250     2185	2182	2236	2369
8251     381	2591	1225	2594
8252     2039	2021	2551	2022
8253     2020	2570	134	2018
8254     2710	321	1840	2366
8255     2153	2204	2110	2304
8256     1390	524	979	2368
8257     31		2637	2212	1884
8258     1973	2453	1869	2454
8259     2131	2132	2012	2133
8260     2322	2461	2460	2438
8261     2080	2701	1973	743
8262     461	460	2330	755
8263     2295	2209	2145	1561
8264     699	1651	1790	2086
8265     1895	2504	2503	2717
8266     671	1254	1367	2468
8267     1613	1614	839	2291
8268     1929	1413	417	956
8269     1479	421	2526	422
8270     2278	1075	2683	1053
8271     2210	985	2214	2556
8272     1701	563	1726	2218
8273     2652	23	24	1444
8274     2094	2236	2369	2185
8275     250	2505	222	1411
8276     1918	2732	2396	1124
8277     2686	904	400	1384
8278     498	497	763	2231
8279     2499	956	417	1764
8280     1070	1179	1178	2225
8281     2200	2669	446	448
8282     2453	1869	783	1846
8283     2697	2322	1587	2321
8284     2632	2171	2596	2483
8285     2527	883	292	2112
8286     67		1213	2373	2356
8287     2333	2562	2345	2431
8288     1999	2280	2213	2665
8289     721	2614	618	2328
8290     1212	1860	341	1998
8291     590	462	216	2100
8292     1593	2221	213	1436
8293     2108	2163	2209	2295
8294     2716	2204	2205	2203
8295     1166	1577	1713	2099
8296     1295	1992	533	600
8297     2078	468	2611	2579
8298     2566	1237	826	2409
8299     2420	585	582	698
8300     147	149	2578	148
8301     1104	1606	1105	1537
8302     2305	2165	2046	2303
8303     982	2579	373	2213
8304     2411	1844	1372	203
8305     1941	2182	2183	1050
8306     576	578	70	2006
8307     238	1482	1530	2601
8308     2544	1705	2148	1130
8309     141	818	142	100
8310     1014	2387	2386	1439
8311     2168	446	2669	2668
8312     1234	1233	683	2063
8313     2002	2028	2118	2223
8314     2382	2518	374	2672
8315     2057	2448	2290	1075
8316     2707	2551	2324	2022
8317     2412	1598	1738	2569
8318     1995	1414	1392	1393
8319     506	2273	1300	2374
8320     117	118	753	2195
8321     2162	2466	2276	701
8322     2096	2321	2379	2110
8323     1421	2569	2646	2669
8324     1296	778	1881	1992
8325     2221	2419	2513	2634
8326     2172	2311	2310	2312
8327     2129	2138	2384	2127
8328     331	694	329	1449
8329     1468	1637	1638	2170
8330     1944	2125	2603	2334
8331     410	864	530	1907
8332     369	370	368	647
8333     481	482	2337	907
8334     2653	2596	2076	2632
8335     1333	1735	2106	2340
8336     2379	2472	2131	2263
8337     2680	1338	2424	2426
8338     1320	1321	1265	1836
8339     630	628	629	2114
8340     2075	1618	2272	2654
8341     289	1127	1218	2360
8342     274	1086	275	2083
8343     765	325	1489	2361
8344     1623	1147	537	538
8345     1281	2235	433	2030
8346     375	2044	2043	2042
8347     2084	1700	1886	1026
8348     2348	965	1584	967
8349     2626	2532	1183	2078
8350     752	1373	1010	2681
8351     2683	2280	2213	1999
8352     2580	788	1293	2117
8353     468	2318	2491	2518
8354     1907	2181	865	864
8355     1755	1673	1692	2507
8356     903	2136	1641	223
8357     2614	2636	1174	2211
8358     2120	1250	381	687
8359     1488	1261	639	2276
8360     2343	2232	2028	2122
8361     1620	1376	1515	2265
8362     1494	2096	1493	2518
8363     410	149	411	2383
8364     546	2638	2575	384
8365     2571	2330	2151	2416
8366     579	386	385	387
8367     2220	891	2584	2709
8368     2001	2612	978	52
8369     1543	1451	1785	847
8370     2349	2350	2080	2701
8371     1701	2218	1118	2675
8372     2278	2522	2404	2208
8373     2047	2434	383	2502
8374     2554	2305	2555	2698
8375     680	2267	1999	2707
8376     4		2563	2600	360
8377     1362	288	1485	1301
8378     2635	2070	2561	2288
8379     1420	2506	2668	328
8380     2104	434	436	435
8381     1905	86	937	1305
8382     1753	1011	173	2486
8383     1936	1828	811	2660
8384     702	1480	2228	2305
8385     2356	46	32	65
8386     634	2552	1058	1522
8387     1236	2503	573	2715
8388     2018	2019	2008	2419
8389     2072	2429	2189	1932
8390     1662	1947	856	2042
8391     1678	147	2524	2703
8392     2226	1835	1500	1654
8393     194	2073	1580	1755
8394     518	2484	1278	2173
8395     802	2086	800	1790
8396     2283	2509	2594	2001
8397     2023	2189	2379	2188
8398     2213	2109	713	2110
8399     1201	652	2635	2432
8400     2722	94	92	1035
8401     2200	2569	2101	2669
8402     1472	2113	2567	2623
8403     2571	2330	755	2151
8404     545	544	2638	546
8405     2625	177	178	144
8406     1238	1530	2047	1154
8407     1027	1700	1026	1886
8408     2686	401	1384	400
8409     887	2725	1188	2129
8410     127	1847	58	785
8411     319	596	793	306
8412     2566	2349	2350	2185
8413     2674	269	2042	1947
8414     1696	430	1964	1389
8415     1364	2204	1354	2550
8416     2146	664	2542	2451
8417     2057	2290	1040	915
8418     2550	316	2533	1524
8419     1350	143	1960	2046
8420     1991	1319	1296	1802
8421     1444	2477	24	621
8422     2558	188	2677	1887
8423     135	423	424	2315
8424     2398	38	2400	2176
8425     2256	863	2698	2705
8426     2315	424	135	50
8427     576	578	2006	577
8428     2282	2591	2594	1225
8429     1720	627	17	2354
8430     701	1488	1967	765
8431     566	1083	1316	2209
8432     2586	1698	1699	1708
8433     1338	1802	1319	2442
8434     2611	468	982	373
8435     187	479	398	399
8436     2008	2009	2010	2011
8437     1796	2433	773	2317
8438     253	2701	743	1973
8439     431	2088	2007	1043
8440     2472	2199	2131	2390
8441     1678	1117	2523	2578
8442     1293	2580	2567	1743
8443     1396	541	912	658
8444     2482	50	49	48
8445     1059	2148	1484	1753
8446     1568	1569	2397	751
8447     367	2372	2238	2237
8448     2163	2522	2208	2162
8449     2297	2298	708	1934
8450     519	380	379	2495
8451     395	1080	1079	2216
8452     2321	169	2317	1494
8453     2263	2229	898	2493
8454     2612	52	2509	51
8455     265	2176	1226	1228
8456     2156	2288	2332	2289
8457     2223	333	2084	334
8458     2616	166	2424	2646
8459     1486	2106	2230	819
8460     822	1086	1760	2016
8461     922	920	1622	1032
8462     2465	1113	1774	2478
8463     650	649	2340	1486
8464     2256	936	861	1153
8465     1044	835	1875	2007
8466     2403	186	2510	185
8467     2255	756	755	757
8468     886	993	885	761
8469     2042	2193	856	1662
8470     2399	1399	707	39
8471     1577	1712	1713	2645
8472     2503	616	1894	573
8473     290	2306	2558	2084
8474     2266	2037	2039	2038
8475     682	475	2530	2401
8476     2710	2711	321	853
8477     1892	1897	2535	2475
8478     774	2253	602	2513
8479     2600	2387	1439	1910
8480     66		67	65	2356
8481     2620	2651	2650	2156
8482     2661	354	353	2401
8483     2696	1952	2697	2134
8484     204	1768	2650	2155
8485     1097	1098	1096	1946
8486     1812	2371	1900	1650
8487     2155	1768	2156	2157
8488     1577	2645	1713	2099
8489     2119	2208	2404	2162
8490     1726	2218	2217	1118
8491     1035	2133	2262	2261
8492     1254	263	2468	2471
8493     407	2599	408	1575
8494     188	249	768	2677
8495     232	536	233	1624
8496     2183	191	1956	1981
8497     1369	1932	716	2072
8498     867	1693	2023	866
8499     2336	1560	908	2450
8500     847	2092	2389	2097
8501     2195	504	1518	503
8502     2597	494	1653	716
8503     2241	1358	1357	588
8504     1572	492	2487	2244
8505     1231	1232	2449	1433
8506     825	2449	1231	1232
8507     2097	2098	2479	2094
8508     2174	2300	2301	1290
8509     2181	864	1907	530
8510     100	1733	2165	143
8511     306	319	305	2524
8512     1464	1416	71	484
8513     561	2532	2077	1183
8514     2633	44	195	1601
8515     1558	106	1946	750
8516     434	57	1058	2104
8517     2710	2366	1741	1208
8518     2237	2091	2658	561
8519     944	2103	393	2143
8520     2154	2204	2363	2110
8521     814	1190	458	2671
8522     1547	1548	577	583
8523     1242	2560	2583	2688
8524     2398	2176	37	38
8525     1721	1063	2339	1667
8526     2298	708	2242	2297
8527     1281	2029	2553	2032
8528     2046	1960	99	2165
8529     1832	1516	1356	2048
8530     2469	1159	357	1499
8531     1361	64	2692	961
8532     2091	2538	2670	561
8533     2230	819	2328	721
8534     2164	1644	1565	2661
8535     2087	2037	2203	2266
8536     1939	1104	1103	1537
8537     1		561	2091	2237
8538     1247	1288	504	2195
8539     1231	825	824	2449
8540     1817	1499	1159	2469
8541     706	122	2497	705
8542     2723	2319	43	2491
8543     2145	1082	1891	1602
8544     1683	2330	1682	2417
8545     1333	1735	406	2106
8546     1586	761	797	993
8547     2667	546	2638	2575
8548     1339	2547	2350	2548
8549     1021	292	293	2733
8550     1255	924	1256	2064
8551     2018	2253	774	2513
8552     2550	318	1848	317
8553     1050	1875	1941	2182
8554     886	885	487	2339
8555     2120	2041	139	1145
8556     2335	2307	2629	1248
8557     1298	2252	103	2249
8558     1453	2734	2381	2330
8559     507	2694	2374	1617
8560     2210	2215	2095	2556
8561     2480	2695	2647	2627
8562     2362	878	1823	877
8563     192	190	2222	820
8564     2708	1706	1134	1135
8565     2601	145	238	2625
8566     2660	2396	2327	811
8567     1075	2208	2278	2404
8568     2165	143	2166	2256
8569     2637	2143	2142	2191
8570     2648	2571	2460	942
8571     351	874	350	2139
8572     2330	1682	2416	1401
8573     127	1846	59	58
8574     1117	2365	2523	2578
8575     351	873	1863	1099
8576     202	1583	203	2155
8577     2287	2647	2288	2605
8578     439	2519	438	2341
8579     1485	288	1336	1717
8580     336	1656	335	1626
8581     587	2090	2172	2536
8582     2374	1615	1616	2223
8583     1248	2062	2695	2647
8584     2162	2076	2087	2275
8585     2011	1995	364	614
8586     1119	1310	841	2013
8587     377	2546	2621	2201
8588     2355	2356	2357	2358
8589     514	2270	549	175
8590     2384	2127	2463	2126
8591     2609	2463	2610	2269
8592     2165	2167	2697	2438
8593     317	151	2240	2022
8594     2229	2390	2262	2702
8595     1172	373	929	2573
8596     835	1771	431	1681
8597     1510	2224	2402	129
8598     2377	2375	223	2136
8599     2213	2382	2579	2383
8600     281	2113	2567	1472
8601     1791	1415	598	1594
8602     174	2294	2270	175
8603     2637	2107	2093	2212
8604     2650	2515	2514	975
8605     91		1734	2590	1103
8606     2378	2095	2556	2373
8607     1034	460	459	2040
8608     1305	874	86	937
8609     1584	2496	1460	1473
8610     2547	2362	2235	2006
8611     1016	2527	2455	2009
8612     1467	2699	275	822
8613     2602	1347	2505	2603
8614     2086	2038	2266	2323
8615     19		2692	991	20
8616     1917	1201	2650	2299
8617     2125	2531	37	1546
8618     1463	1445	2652	1444
8619     642	644	2536	2171
8620     1899	932	954	2628
8621     2234	2544	173	2148
8622     1192	166	2442	388
8623     1944	1347	1935	2603
8624     889	2128	2138	2049
8625     1330	1769	1958	1959
8626     1242	2269	2659	1779
8627     2508	348	349	412
8628     938	87	2139	874
8629     2136	2686	401	1081
8630     2167	941	2438	2131
8631     1523	270	464	1152
8632     2374	2694	2028	2402
8633     1423	513	514	657
8634     2266	2707	2267	2086
8635     1403	547	1404	2050
8636     1177	943	2648	2460
8637     611	1809	246	493
8638     780	779	1873	1992
8639     756	755	895	2255
8640     1316	1164	566	2057
8641     2131	763	2012	2132
8642     2151	2330	2149	2417
8643     2567	1585	2496	1639
8644     116	2050	1403	2727
8645     1702	2352	2353	525
8646     2728	2132	2199	633
8647     1362	1301	575	288
8648     1284	1075	1088	2338
8649     2130	712	2495	381
8650     2632	2388	2053	113
8651     2283	2282	2557	1363
8652     902	1460	1584	2496
8653     2023	2190	2365	2458
8654     2026	2152	2123	2232
8655     1088	1818	1285	1284
8656     2458	852	866	1694
8657     2338	1053	2258	2683
8658     1271	1705	2544	1130
8659     2028	2343	2224	2402
8660     2148	173	1753	1059
8661     1541	1352	1382	1542
8662     67		66	1054	1213
8663     2012	1408	2014	2013
8664     939	2043	1375	2308
8665     1833	1834	2564	2115
8666     481	1490	2337	483
8667     1754	1505	1430	2014
8668     566	1914	80	568
8669     933	931	932	2704
8670     2269	2126	2726	2463
8671     2685	1108	611	1809
8672     1783	1108	2494	2685
8673     539	541	1396	658
8674     789	2447	1917	2639
8675     2654	2693	991	2037
8676     2321	2197	2322	2225
8677     724	693	1148	1187
8678     2621	2516	2343	77
8679     1855	2537	1304	617
8680     2065	2154	1776	1848
8681     1944	2334	2603	1935
8682     2602	2384	2463	2126
8683     457	171	550	2274
8684     269	343	2042	1947
8685     2098	2016	2180	2017
8686     1020	837	494	1024
8687     1330	1355	1958	1777
8688     2016	2180	2369	2098
8689     1055	1054	66	1213
8690     1024	1614	1020	2291
8691     1558	104	106	750
8692     798	987	1776	2065
8693     1430	1408	2014	2012
8694     2146	662	1906	1426
8695     2103	2143	944	945
8696     1662	1663	1664	2004
8697     383	2047	2502	2601
8698     2210	2107	2212	2093
8699     1584	2496	2348	902
8700     1995	2393	2581	2613
8701     1996	2613	613	2253
8702     1509	638	1047	2546
8703     1856	1299	1184	2287
8704     1362	574	288	575
8705     825	1231	1638	1230
8706     2637	2093	2143	2191
8707     866	2023	2458	1693
8708     2487	1572	2244	2512
8709     1187	693	1148	889
8710     459	1705	2544	1271
8711     2624	2567	2496	2174
8712     1681	2359	2088	1497
8713     976	975	787	2515
8714     578	728	835	2006
8715     2502	1940	146	1364
8716     1016	2455	467	2009
8717     879	878	70	2302
8718     613	934	774	2253
8719     65		2355	2357	1898
8720     2323	1954	890	679
8721     1418	1417	1247	2195
8722     2627	2534	2607	2674
8723     2373	1213	304	1116
8724     51		2729	2674	2510
8725     815	729	731	858
8726     2575	2654	990	2576
8727     2404	1284	2119	1866
8728     2106	406	1333	2068
8729     2724	2470	1625	2436
8730     327	1419	6	1985
8731     2032	2553	472	2144
8732     91		1734	89	2590
8733     865	1506	1575	2599
8734     561	2538	2532	2448
8735     1138	1139	2420	1821
8736     1991	1296	1319	1881
8737     1060	1410	56	2545
8738     1169	567	1075	80
8739     2523	2365	321	2711
8740     351	355	2139	329
8741     1839	2561	1600	2155
8742     2713	2270	1723	2294
8743     1449	2125	2127	2603
8744     497	841	1310	2395
8745     2460	2322	2197	2225
8746     820	1166	1165	2017
8747     975	2650	2515	976
8748     2630	2009	2447	2691
8749     2410	1633	1653	837
8750     2611	2078	2579	2213
8751     1377	1328	1385	1326
8752     1395	507	2273	1121
8753     791	1922	1927	1797
8754     718	925	2041	2584
8755     2241	2483	2172	2538
8756     1480	2601	1482	2228
8757     1572	2487	2486	2512
8758     1741	594	1208	1539
8759     2542	2073	1755	1580
8760     2258	2338	610	1814
8761     2158	2160	2159	715
8762     2003	2002	2287	2540
8763     1782	1781	1989	2306
8764     1014	505	507	2273
8765     2376	1262	355	1099
8766     2521	642	564	651
8767     1349	2505	1411	222
8768     2294	1502	1206	2270
8769     3		2521	2056	2217
8770     972	2015	2132	2133
8771     234	1110	758	2682
8772     1047	2201	1633	1605
8773     2266	2363	2039	2716
8774     2544	2147	2148	2234
8775     1375	730	1624	2042
8776     2112	1743	2113	2580
8777     2355	2357	1993	2358
8778     1202	1203	946	2574
8779     1108	2493	1107	2153
8780     2605	2540	2627	2607
8781     1801	228	493	512
8782     2444	759	2443	758
8783     909	907	908	2336
8784     2445	819	2230	2107
8785     911	71	73	2678
8786     2630	2447	789	2691
8787     75		326	76	1067
8788     953	952	2444	951
8789     2125	1546	2334	1944
8790     2573	411	744	745
8791     2079	2658	2077	561
8792     2312	2319	2491	2318
8793     2048	1355	1958	1330
8794     689	812	2068	1269
8795     415	1449	2531	694
8796     1797	1534	869	868
8797     763	1630	498	2257
8798     1407	1064	2447	1373
8799     375	2534	2043	2044
8800     2611	2579	468	373
8801     1420	1714	2549	1419
8802     712	710	711	2130
8803     1331	1559	2261	627
8804     2676	741	569	1597
8805     352	1553	2535	2588
8806     1058	2467	2582	1657
8807     1382	985	1857	986
8808     1608	2535	2474	1892
8809     2281	1430	941	2012
8810     2585	158	619	2477
8811     1608	1552	2474	2535
8812     920	1014	1121	2577
8813     2108	2313	2314	338
8814     2670	2172	2203	2279
8815     2093	2092	2192	2373
8816     407	1621	2599	1575
8817     2612	2001	2509	52
8818     2382	2213	2109	411
8819     2115	1405	1457	524
8820     1176	813	551	1975
8821     661	660	772	2355
8822     2231	2395	763	2132
8823     2261	2133	2198	2731
8824     67		2212	32	2356
8825     119	677	120	2247
8826     916	918	952	2444
8827     2525	2312	2317	2319
8828     2011	2051	786	363
8829     1849	2657	2389	2608
8830     2430	627	2428	2354
8831     723	571	196	1843
8832     2174	2301	2496	1290
8833     322	2140	843	205
8834     333	1615	334	2223
8835     2091	2172	2312	2670
8836     2151	2416	2330	2417
8837     112	111	1503	110
8838     2377	2712	1302	223
8839     2283	2000	1951	977
8840     1923	2091	2372	2237
8841     1563	806	2598	1878
8842     570	401	1148	1384
8843     1277	2484	2611	1113
8844     178	882	2625	880
8845     1248	2647	2606	2562
8846     743	2701	1028	1030
8847     732	134	2018	2059
8848     2313	2108	2314	2102
8849     2484	1342	1556	1113
8850     813	1322	414	1975
8851     473	1657	444	2582
8852     2147	1573	2148	2234
8853     2029	2360	1218	2105
8854     413	855	2699	1448
8855     2176	2400	2124	2406
8856     2015	2395	1789	2132
8857     1796	119	121	2433
8858     2045	2046	544	2435
8859     763	498	2231	2257
8860     1704	1703	1741	1114
8861     1791	1037	636	462
8862     59		1846	2453	58
8863     1728	1913	1450	1543
8864     764	88	87	402
8865     2443	916	2444	758
8866     749	2589	751	2401
8867     2122	2035	2121	2041
8868     2130	710	2627	268
8869     1813	1823	2660	1828
8870     2541	2213	745	2683
8871     43		2319	2633	2061
8872     2457	2190	2365	853
8873     2056	2539	2	2538
8874     2334	2126	2726	2268
8875     2014	2734	2252	1360
8876     902	2496	2348	2301
8877     1347	1944	1689	2603
8878     1249	1251	2120	2121
8879     1483	1810	686	1250
8880     411	713	745	2213
8881     1176	37	2488	2177
8882     2386	2620	692	1926
8883     1242	1748	1240	2631
8884     2469	2102	2161	2074
8885     1598	2562	2345	2333
8886     1272	2470	1625	2724
8887     324	1967	2361	1067
8888     445	2364	443	444
8889     1912	1956	1547	1548
8890     1049	1045	2082	2083
8891     2031	2572	2445	819
8892     1642	2058	631	1531
8893     1121	692	1579	211
8894     2131	2012	2439	2719
8895     703	897	2698	2555
8896     1720	2418	2428	17
8897     681	2695	2062	2480
8898     1461	885	993	761
8899     1271	1130	2544	2194
8900     786	2341	2052	2020
8901     2453	2730	2236	2350
8902     1139	585	2420	698
8903     2341	1287	2342	1196
8904     711	710	1233	2130
8905     2717	255	1237	1895
8906     2481	2063	2530	2243
8907     1850	1320	1970	2587
8908     1089	2219	1285	610
8909     2690	2616	2424	2646
8910     1265	1264	826	1029
8911     2401	2661	2400	2127
8912     1126	1498	2427	2370
8913     2633	2073	1580	194
8914     2357	1898	775	65
8915     891	892	1861	2709
8916     284	647	2292	2501
8917     1176	2259	2486	1011
8918     132	2570	2011	1996
8919     1786	1980	1937	2640
8920     1234	2063	708	2242
8921     2151	2149	2152	2417
8922     383	384	382	2434
8923     1408	1635	2281	1360
8924     2520	1021	1022	1122
8925     1960	99	544	2046
8926     1651	1790	2086	890
8927     2410	637	1633	1990
8928     2194	1130	2147	2664
8929     205	322	2140	207
8930     893	1079	891	461
8931     2633	2440	44	2061
8932     1114	2710	1741	306
8933     1037	1523	636	464
8934     269	268	1323	2674
8935     2258	2683	1171	2541
8936     2084	333	332	334
8937     1019	315	1990	2410
8938     977	2001	2000	1574
8939     1292	2645	260	1713
8940     1478	805	2336	2450
8941     2210	2107	2211	2212
8942     1408	2395	1634	497
8943     581	583	2351	582
8944     1776	1108	1783	1945
8945     889	401	1384	1148
8946     2412	2333	2569	2101
8947     2283	2000	2331	1951
8948     661	1344	945	1994
8949     2130	2592	1233	711
8950     166	167	1787	180
8951     2191	2192	2657	2373
8952     1202	960	1203	2161
8953     376	1510	2402	2201
8954     2416	2417	2019	2418
8955     959	2265	859	860
8956     2107	2236	2094	2566
8957     808	2668	2506	328
8958     2664	2529	2450	1074
8959     1622	1032	212	1437
8960     1924	2537	616	1894
8961     2436	2643	2185	2183
8962     880	1364	881	2550
8963     2656	1586	1824	1666
8964     791	1553	1797	2473
8965     2156	1201	2651	2650
8966     307	306	441	2711
8967     2543	2525	2526	420
8968     1497	2088	1045	2370
8969     211	601	692	1579
8970     1268	2586	2396	2585
8971     2622	448	97	2669
8972     752	2459	256	2727
8973     2634	2025	603	1395
8974     2103	2320	2102	2469
8975     2154	2204	2550	2363
8976     348	347	2617	2508
8977     2566	2717	2409	2446
8978     702	884	703	2554
8979     728	2006	2007	835
8980     1636	1343	2239	2238
8981     2438	941	2460	2439
8982     1999	2324	2665	678
8983     2251	2381	2330	1401
8984     46		2356	2358	2357
8985     852	307	2456	305
8986     2520	291	1288	1022
8987     2323	2039	2707	2022
8988     526	1702	2353	525
8989     2608	1116	304	302
8990     2589	1097	1096	1946
8991     2241	2172	2091	2538
8992     2295	2163	2207	2296
8993     2042	1391	536	233
8994     1625	1684	2436	1061
8995     2038	1567	2039	2021
8996     570	2686	1081	401
8997     701	2275	2085	1967
8998     655	656	654	1863
8999     2655	752	2527	2455
9000     317	2240	849	2324
9001     2495	381	2557	2594
9002     2419	717	2158	2246
9003     1023	1024	495	736
9004     432	2359	2088	1681
9005     2040	1816	1665	245
9006     2655	256	2455	2009
9007     1975	1322	414	415
9008     2568	2488	2309	2292
9009     2731	1896	1720	2428
9010     2361	326	324	1067
9011     245	895	755	2010
9012     2236	1281	2032	2030
9013     1594	1750	462	216
9014     2506	1106	1474	1420
9015     2019	2417	2152	1307
9016     928	2703	1710	1907
9017     326	324	325	2361
9018     1225	2282	1363	2557
9019     524	1406	525	2115
9020     2694	2621	2343	376
9021     211	601	1579	213
9022     2026	2028	2025	2694
9023     1078	1079	2216	891
9024     2130	712	710	268
9025     1584	965	2348	2496
9026     2260	1296	1294	1311
9027     1051	1053	1800	2258
9028     2164	707	2400	2399
9029     2603	1449	1689	2129
9030     1108	2153	2154	2110
9031     169	2225	168	2197
9032     975	2650	204	2514
9033     2076	2653	2595	2596
9034     151	2021	317	450
9035     2114	461	2381	891
9036     2551	2154	2324	317
9037     2262	2472	2229	2263
9038     1138	1820	2081	1625
9039     2597	2410	2159	715
9040     1194	1193	1874	2285
9041     520	519	379	2495
9042     2688	2268	2269	2344
9043     49		1971	2171	2388
9044     1627	1629	1672	2676
9045     553	771	554	875
9046     1145	2118	2224	1504
9047     1583	1599	1371	2411
9048     2600	1439	2577	615
9049     2408	2094	2095	2479
9050     2456	148	305	2523
9051     1647	1155	1204	2729
9052     2612	51	53	52
9053     2517	2321	2096	2110
9054     1495	709	708	1234
9055     2350	470	2080	1973
9056     2153	2110	1108	2494
9057     530	2703	2524	147
9058     2727	116	1163	1270
9059     493	1365	1266	1366
9060     2373	440	1213	1055
9061     1118	1701	1726	2218
9062     2093	2356	2212	2373
9063     2351	577	2547	1548
9064     830	73	2497	1223
9065     1560	1757	908	2529
9066     1175	1176	2259	2176
9067     439	1286	1418	2195
9068     786	134	168	2020
9069     2031	2144	2106	2105
9070     1083	2209	566	1084
9071     2244	1573	2649	2234
9072     1329	2392	781	438
9073     2187	2101	2332	2168
9074     1423	675	657	514
9075     2359	1362	1301	575
9076     644	643	1831	2171
9077     1903	1867	549	1868
9078     2515	2117	2174	2496
9079     1296	534	1337	533
9080     2256	936	2257	861
9081     458	1015	467	2671
9082     1453	461	2330	2381
9083     1932	2060	2367	2059
9084     1061	2081	1625	1138
9085     533	1194	1873	1992
9086     1032	1033	922	2600
9087     188	768	189	2677
9088     28		986	2214	985
9089     2220	628	891	1670
9090     2033	2394	2591	2121
9091     352	2401	2589	2535
9092     565	359	1	2539
9093     2452	2246	378	1707
9094     205	508	2140	510
9095     1208	1136	1742	1711
9096     517	2723	1601	2633
9097     2602	2726	369	2501
9098     2595	672	2653	2075
9099     2594	381	2557	1225
9100     1134	1436	2221	2708
9101     2283	2510	2509	52
9102     693	723	571	198
9103     903	904	1076	2686
9104     1048	1049	2082	1760
9105     390	389	159	2690
9106     2094	2236	2185	2566
9107     1456	1335	1799	598
9108     2415	96	1435	1110
9109     2168	2569	2412	1738
9110     928	929	2383	1170
9111     2569	1598	2345	2333
9112     1600	2070	2071	2288
9113     2051	753	2519	2520
9114     671	1254	2468	1253
9115     2210	2212	2095	2093
9116     1766	2359	1497	1496
9117     347	1178	1475	2617
9118     2031	2105	2106	2107
9119     1023	1024	1025	495
9120     668	670	730	2044
